,merchant_name,broken_link_score,link_contact_us_exist,cu_email_exist,cu_phone_number_exist,link_about_us_exist,link_tnc_exist,tnc_refund_policy_exist,contact_us_score,tnc_score,links_response,website,fraud_score,label
292,WiwekaHealing,90.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://wiweka.com/topics/motivation/': '<Response [406]>', 'https://wiweka.com/member/signup': '<Response [406]>', 'https://wiweka.com/topics/hypnosis/': '<Response [406]>', 'https://wiweka.com/articles/': '<Response [406]>', 'https://wiweka.com/stress-busting-secrets/': '<Response [406]>', 'https://wiweka.com/managing-stress/': '<Response [406]>', 'https://en.wikipedia.org/wiki/Skepticism': '<Response [200]>', 'https://wiweka.com/book-appointment/': '<Response [406]>', 'https://wiweka.com/id/': '<Response [406]>', 'https://wiweka.com/improve-mental-clarity-with-meditation/': '<Response [406]>'}",https://wiweka.com,0.0,APPROVED
293,orishop.id,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://www.orishop.id/,1.0,APPROVED
294,Hayati,0.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://www.yatistore.com/category/sepatu-flat-shoes/': '<Response [200]>', 'https://www.yatistore.com/blog/pengertian-dan-belajar-dasar-kirim-email-marketing/': '<Response [200]>', 'https://www.yatistore.com/sepatu-wanita-boots-r01-krem-cream/': '<Response [200]>', 'https://www.yatistore.com/category/tas/': '<Response [200]>', 'https://www.yatistore.com/parfum-mobil-aroma-kopi-bali/': '<Response [200]>', 'https://www.yatistore.com/sling-bag-wanita-murah-tas-mj-01-hitam/': '<Response [200]>', 'https://www.yatistore.com/?s=SANDAL+WEDGES+WANITA+TP+05+KREM': '<Response [200]>', 'https://www.yatistore.com/peluang-usaha-baru-agen-pulsa-termurah-seindonesia/': '<Response [200]>', 'https://www.yatistore.com/alamat-pengembalian/': '<Response [200]>', 'https://www.yatistore.com/page/6/': '<Response [200]>'}",http://www.yatistore.com,0.0,APPROVED
295,SinarMegaStore,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.sinarmegastore.com/products/fudenosuke-hard-tip-set-10': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/art': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/alat-tulis-kantor/perlengkapan-kantor/stapler-dan-aksesorisnya': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/aksesoris-komputer/printer': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/alat-tulis-kantor/buku-dan-binder-organizer': '<Response [200]>', 'https://www.sinarmegastore.com/products/fancy-termos-motif-unicorn-metalic-8743-500?viewmode=quickview': '<Response [200]>', 'https://www.sinarmegastore.com/products/snowman-drawing-pen-04': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/aksesoris-komputer/storage-media-penyimpanan/hardisk': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/cute-stuff': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/alat-tulis-kantor/perlengkapan-kantor/tempat-penyimpanan-dokumen': '<Response [200]>'}",https://www.sinarmegastore.com,0.0,APPROVED
296,TheCurvakum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'https://www.thecurvakumlabel.com/account/register': '<Response [200]>', 'https://www.thecurvakumlabel.com/account/login?return=%2Fcart%2Fplace_order&context=place_order': '<Response [200]>', 'https://www.thecurvakumlabel.com/blog': '<Response [200]>', 'https://www.thecurvakumlabel.com/products/category/made-to-order': '<Response [200]>', 'https://www.thecurvakumlabel.com/cart': '<Response [200]>', 'https://www.thecurvakumlabel.com/products/category/mini': '<Response [200]>', 'https://www.thecurvakumlabel.com/products/category/resort-collection': '<Response [200]>', 'https://www.sirclo.com/id/': '<Response [200]>', 'https://www.thecurvakumlabel.com/products/category/round': '<Response [200]>', 'https://www.thecurvakumlabel.com/': '<Response [200]>'}",http://www.thecurvakumlabel.com/,0.6666666666666666,APPROVED
297,gayamu,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://gayamu.id,1.0,APPROVED
298,HushHobbies,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://hushhobbies.co,1.0,APPROVED
299,STORELOKA,100.0,1.0,0.0,0.0,1.0,1.0,1.0,33.33333333333333,100.0,No hyperlinks gathered,https://www.storeloka.com,0.0,APPROVED
300,SapiCow,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://shop.sapicow.com,1.0,APPROVED
301,Aphrodite,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://aphroditeindonesia.com,1.0,APPROVED
302,tenuedeattire,100.0,0.0,0.0,1.0,1.0,0.0,1.0,33.33333333333333,50.0,No hyperlinks gathered,http://www.tenuedeattire.co,0.0,APPROVED
303,buy-saber,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://buy-saber.com/,1.0,APPROVED
304,Asamax,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.asamax.com/,1.0,APPROVED
305,ALKHANSAS,10.0,0.0,1.0,1.0,1.0,1.0,1.0,66.66666666666666,100.0,"{'https://store.alkhansas.com/return-exchange/': '<Response [200]>', 'https://store.alkhansas.com/essential-collection/blouse/': '<Response [200]>', 'https://www.pinterest.com/alkhansas/': '<Response [200]>', 'https://store.alkhansas.com/shipping-delivery/': '<Response [200]>', 'https://alkhansas.com/': '<Response [200]>', 'https://store.alkhansas.com/bridal/': '<Response [200]>', 'https://store.alkhansas.com/trenmi-mothers-wear/': '<Response [200]>', 'https://store.alkhansas.com/modestfashion-fashiondesigner-alkhansas/': '<Response [200]>', 'http://<span id=""cart"" class=""cart""><a href=""https://store.alkhansas.com/keranjang/""> SHOPPING CART ( <span class=""totalpembeli"">0</span> )</a></span>': 'No Response/Timeout', 'https://store.alkhansas.com/international-customers/': '<Response [200]>'}",https://store.alkhansas.com/,0.0,APPROVED
306,BuatKueYuk,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://www.buatkueyuk.com,1.0,APPROVED
307,PTWahanaPrestasiLogistik,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,"{'https://www.wahana.com/#lacakkiriman': '<Response [200]>', 'https://www.wahana.com/jadi-agennya-dapatkan-untungnya': '<Response [200]>', 'https://www.wahana.com/agen-wahana': '<Response [200]>', 'https://www.wahana.com/customer-service-pengiriman': '<Response [200]>', '': 'No Response/Timeout', 'https://www.wahana.com/tentang-kami': '<Response [200]>', 'https://www.wahana.com/info-promo': '<Response [200]>', 'https://www.wahana.com/cara-memulai-bisnis-jastip': '<Response [200]>', 'https://www.wahana.com/': '<Response [200]>', 'https://partner.wahana.com/apps/account/cgi-bin/dw.cgi': '<Response [200]>'}",http://www.wahana.com,0.0,APPROVED
308,PT.TirtaKumalaSari,10.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,50.0,"{'https://pureheals.co.id/category/special-package': '<Response [200]>', 'https://pureheals.co.id/products/centella/moisturizer/1.3': '<Response [200]>', 'https://pureheals.co.id/payment-shipping': '<Response [200]>', 'https://pureheals.co.id/category/centella': '<Response [200]>', 'https://pureheals.co.id/products/propolis/eye-care/2.7': '<Response [200]>', '': 'No Response/Timeout', 'https://pureheals.co.id/career': '<Response [200]>', 'https://pureheals.co.id/login': '<Response [200]>', 'https://pureheals.co.id/category/toner': '<Response [200]>', 'https://pureheals.co.id/404': '<Response [200]>'}",https://pureheals.co.id,0.0,APPROVED
309,SohoFurnitureStore,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.soho.id/products/category/seri-soho/sunny': '<Response [200]>', 'https://www.soho.id/products/category/seri-soho/vienna': '<Response [200]>', 'https://www.soho.id/products/category/seri-soho/ashley': '<Response [200]>', 'https://www.soho.id/products/category/ruang-keluarga/sofa-sofabed': '<Response [200]>', 'https://www.soho.id/legal/persyaratan-dan-privasi': '<Response [200]>', 'https://www.soho.id/blog': '<Response [200]>', 'https://www.soho.id/cart': '<Response [200]>', 'https://www.soho.id/products/category/seri-soho/modern': '<Response [200]>', 'https://www.sirclo.com/id/': '<Response [200]>', 'https://www.soho.id/products/andrea-dressing-table-pink-2': '<Response [200]>'}",https://www.soho.id/,0.0,APPROVED
310,Kaligrafina,40.0,1.0,0.0,0.0,1.0,1.0,0.0,33.33333333333333,50.0,"{'https://www.kaligrafina.com/shop/cs-kaligrafina-shop/': '<Response [200]>', 'https://www.kaligrafina.com/disclaimer/': '<Response [200]>', 'https://www.kaligrafina.com/shop/?add-to-cart=5075': '<Response [403]>', 'https://www.kaligrafina.com/': '<Response [200]>', 'https://www.kaligrafina.com/shop/?add-to-cart=4691': '<Response [403]>', 'https://www.kaligrafina.com/product/eindraw-letter-painting-standard/': '<Response [200]>', 'https://www.kaligrafina.com/product/eindraw-letter-painting-complete/': '<Response [200]>', 'https://www.kaligrafina.com/shop/?add-to-cart=4368': '<Response [403]>', 'https://www.kaligrafina.com/shop/?add-to-cart=4578': '<Response [403]>', 'https://www.kaligrafina.com/product/kelaskaligrafina-vintage-sign-eindraw/': '<Response [200]>'}",https://www.kaligrafina.com/shop/,1.0,APPROVED
311,IWEARZULE,10.0,1.0,0.0,0.0,1.0,1.0,1.0,33.33333333333333,100.0,"{'https://www.iwearzule.com/video/detail/eGe3hoSQiOs/': '<Response [200]>', 'https://www.iwearzule.com/': '<Response [200]>', 'https://www.iwearzule.com/home/tentang': '<Response [200]>', 'https://www.iwearzule.com/syarat/': '<Response [200]>', 'https://masikids.com/?c=4': 'No Response/Timeout', 'https://www.iwearzule.com/homes?id=XXgDS&&url=https://www.iwearzule.com/shop/promo': '<Response [200]>', 'https://www.iwearzule.com/page/member/': '<Response [200]>', 'https://www.iwearzule.com/video/detail/5JNJZT240Ko/': '<Response [200]>', 'https://www.iwearzule.com/shop/page/pria/newest.html': '<Response [200]>', 'https://www.iwearzule.com//shop/page/pria/newest.html': '<Response [200]>'}",https://www.iwearzule.com/,0.0,APPROVED
312,ToPay,28.57142857142857,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'': 'No Response/Timeout', 'https://topay.co.id/kebijakanprivasi': '<Response [200]>', 'https://topay.co.id/syaratketentuan': '<Response [200]>', 'https://topay.co.id/bantuan': '<Response [200]>', 'https://topay.co.id/kontak': '<Response [200]>', 'https://topay.co.id/topay.html': '<Response [404]>', 'https://topay.co.id/tentang': '<Response [200]>'}",https://topay.co.id,0.0,APPROVED
313,UnclePandaStore,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.unclepandastore.com,1.0,APPROVED
314,T-LessFashion,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.t-lessfashion.com,1.0,APPROVED
315,Glowy,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.glowi.id,1.0,APPROVED
316,Valettashop,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://www.valettashop.com,1.0,APPROVED
317,CV.DeNatureIndonesia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.denature.biz.id,1.0,APPROVED
318,SportHelmetOnlineStore,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://sporthelmet.site/,1.0,APPROVED
319,indovies.com,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://www.indovies.com,1.0,APPROVED
320,AuthenticSimply,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.authenticsimply.com/,1.0,APPROVED
321,ARMYsOutfit,100.0,1.0,0.0,0.0,1.0,1.0,0.0,33.33333333333333,50.0,No hyperlinks gathered,www.armysoutfit.com,0.0,REJECTED
322,Sociolo,0.0,1.0,0.0,0.0,0.0,1.0,1.0,33.33333333333333,100.0,"{'https://ae01.alicdn.com/kf/U72e7764bff8041fc8dff53d749fb3778P.jpg': '<Response [200]>', 'https://ae01.alicdn.com/kf/Uc458c7f80e89445197b5737dabb6e655I.jpg': '<Response [200]>', 'https://sociolo.net/products/electric-led-facial-mask-light-therapy': '<Response [200]>', 'https://ae01.alicdn.com/kf/U8fe254258ffb4956b5956a67f6220831B.jpg': '<Response [200]>', 'https://ae01.alicdn.com/kf/Ua689dc1c09e04698a9301857c4e31b7eU.jpg': '<Response [200]>', 'https://ae01.alicdn.com/kf/Ud989d097244e4e2dacd9cfe52d2e5c52g.jpg': '<Response [200]>', 'https://ae01.alicdn.com/kf/Ubf0e6a5ee76a4332b8dd35af189ac753R.jpg': '<Response [200]>', 'https://sociolo.net/collections/shop/products/led-anti-aging-tightening-light-therapy': '<Response [200]>', 'https://ae01.alicdn.com/kf/Ue0e3b09bdbd24b61854664fde89b96b5d.jpg': '<Response [200]>', 'https://ae01.alicdn.com/kf/U86b789bba8c7413b9313bd9e79ffae1ah.jpg': '<Response [200]>'}",https://sociolo.net/,1.0,REJECTED
323,InsanDigital,100.0,0.0,1.0,1.0,1.0,1.0,1.0,66.66666666666666,100.0,No hyperlinks gathered,https://www.fastpay.co.id/?FA30448,0.0,REJECTED
324,BinaryOption,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://binomoidn.com/id/cashier,1.0,REJECTED
325,Yuliana GoHerbalife,10.0,1.0,0.0,1.0,0.0,1.0,1.0,66.66666666666666,100.0,"{'https://yuliana.goherbalife.com/Content/Article/id-ID/content/Menggunakan-Boosts': '<Response [200]>', '': 'No Response/Timeout', 'https://yuliana.goherbalife.com/Catalog/Categories/ProductsList/id-ID/1791': '<Response [200]>', 'https://yuliana.goherbalife.com/Cart/Home/Index/id-ID/': '<Response [200]>', 'https://yuliana.goherbalife.com/Catalog/Categories/ProductsList/id-ID/1792': '<Response [200]>', 'https://accounts.myherbalife.com?client_id=2&redirect_uri=http%3A%2F%2Fyuliana.goherbalife.com%2FAccount%2FAuthentication%2FLogin&response_type=code%20id_token&scope=openid%20gohl&response_mode=form_post&locale=id-ID&state=CfDJ8M2qQwHPZ0NKnafzyBRlk44enZsHu-5FS8Ge1cRQZcLVg5ARhZ5z68REwoCdmAsezem5UygdQ95ZuVx__Fz6RaDLCDc3GeajG53lnr5DWBLPjhIeFISH-M08nRZbVsTb9v9UdSrXjHR8MPlP3EUalU-VWosDFGbRdNiJ-1mjBiO7Yofdj1ROCSnyp0XCMazuLDP4oppQsn2MRQ-m_AaYoh-1FtOLPXh-8syzQn9D_OOZYTNCErrW8M8TYPWxftcZJr0Au42Zgw35-nbvFZOoFN-h1VVl8XViXeryQSWAodVGo51EUnDKYO7O45RGvOuzHoJ8b0iI79cSJkcqT3BMb0vskqu3A258Vql4NJMYgx3JXyvvFq3UUazdaijqU9NOALbFE6KuaNA7qPzbnNdh13g&x-client-SKU=ID_NET&x-client-ver=2.1.4.0': '<Response [200]>', 'https://yuliana.goherbalife.com/Content/Article/id-ID/categories/Resep': '<Response [200]>', 'https://yuliana.goherbalife.com/Account/Lead/Index/id-ID': '<Response [200]>', 'https://yuliana.goherbalife.com/Catalog/Categories/List/id-ID/482': '<Response [200]>', 'https://yuliana.goherbalife.com/Content/Information/TermsOfUse/id-ID': '<Response [200]>'}",https://yuliana.goherbalife.com/,0.16666666666666666,APPROVED
326,Digital Service Testing Merchant,10.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.doku.com/merchant-list': '<Response [200]>', 'https://www.doku.com/events': '<Response [200]>', 'https://www.doku.com/privacy-policy': '<Response [200]>', 'https://www.doku.com/API/index.html#introduction': '<Response [200]>', '': 'No Response/Timeout', 'https://www.doku.com/terms-conditions': '<Response [200]>', 'https://www.doku.com/transfer-services': '<Response [200]>', 'https://www.doku.com/sign-in': '<Response [200]>', 'https://www.doku.com/powering-business': '<Response [200]>', 'https://www.doku.com/': '<Response [200]>'}",www.doku.com,0.0,APPROVED
327,ab med store,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://abmedstore.com/faqs/': '<Response [200]>', 'https://abmedstore.com/franchise-coming-soon/': '<Response [200]>', 'https://abmedstore.com/product-category/beli-alat-kesehatan-pribadi/': '<Response [200]>', 'https://abmedstore.com/shop-branch-ab-med-store/': '<Response [200]>', 'https://abmedstore.com/product-category/beli-alkes-disposable/': '<Response [200]>', 'https://abmedstore.com/product-category/beli-alat-kesehatan-pribadi/beli-alat-cek-darah/': '<Response [200]>', 'https://abmedstore.com/product-category/beli-alat-kesehatan-pribadi/beli-tensimeter/': '<Response [200]>', 'https://abmedstore.com/request-for-quote-of-goods/': '<Response [200]>', 'https://abmedstore.com/blog/': '<Response [200]>', 'https://abmedstore.com/product-category/beli-model-kerangka-manusia/': '<Response [200]>'}",https://abmedstore.com/,0.0,APPROVED
328,CV. Vineplus Solusindo,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://shop.vineplus.co.id/?add-to-cart=116': '<Response [200]>', 'https://shop.vineplus.co.id/?add-to-cart=472': '<Response [200]>', 'https://shop.vineplus.co.id/kebijakan-privasi/': '<Response [200]>', 'https://shop.vineplus.co.id/product/baby-pink-skincare-body-lotion/': '<Response [200]>', 'https://shop.vineplus.co.id/?add-to-cart=120': '<Response [200]>', 'https://shop.vineplus.co.id/blog/': '<Response [200]>', 'https://shop.vineplus.co.id/product/baby-pink-skincare-acne-series/': '<Response [200]>', 'https://shop.vineplus.co.id/cart/': '<Response [200]>', 'https://shop.vineplus.co.id/syarat-dan-ketentuan-umum-penggunaan-dan-akses/': '<Response [200]>', 'https://shop.vineplus.co.id/?add-to-cart=466': '<Response [200]>'}",https://shop.vineplus.co.id/,0.0,APPROVED
329,DAUKY FASHION,10.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://dauky.co.id/pages/redeem-code-voucher': '<Response [200]>', '': 'No Response/Timeout', 'https://dauky.co.id/blogs/fashion-update/wajib-punya-intip-5-inspirasi-gaya-tunik-putih-ala-dauky': '<Response [200]>', 'https://dauky.co.id/collections/bottoms': '<Response [200]>', 'https://dauky.co.id/account/login': '<Response [200]>', 'https://dauky.co.id/collections/weekly-flash-sale-17-s-d-23-feb': '<Response [200]>', 'https://dauky.co.id/pages/faq': '<Response [200]>', 'https://dauky.co.id/collections/dress': '<Response [200]>', 'https://dauky.co.id/pages/payment-info': '<Response [200]>', 'https://dauky.co.id/pages/how-to-order': '<Response [200]>'}",https://dauky.co.id,0.16666666666666666,APPROVED
330,BDS Denim,0.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://bdsdenim.com/collections/jeans': '<Response [200]>', 'https://bdsdenim.com/pages/our-story': '<Response [200]>', 'https://bdsdenim.com/pages/contact-us': '<Response [200]>', 'https://bdsdenim.com/products/hillview': '<Response [200]>', 'https://bdsdenim.com/collections/tshirt': '<Response [200]>', 'https://bdsdenim.com/': '<Response [200]>', 'https://bdsdenim.com/cart': '<Response [200]>', 'https://bdsdenim.com/products/dangler': '<Response [200]>', 'https://bdsdenim.com/search': '<Response [200]>', 'https://bdsdenim.com/pages/size-chart': '<Response [200]>'}",bdsdenim.com,0.0,APPROVED
331,Project X,100.0,0.0,1.0,1.0,0.0,0.0,1.0,66.66666666666666,50.0,No hyperlinks gathered,projectx.id,0.0,APPROVED
332,PT DIGITAL MEDIKA INFORMATIK,20.0,0.0,1.0,1.0,0.0,1.0,1.0,66.66666666666666,100.0,"{'https://www.triasse.com/laboratorium/biotest/': '<Response [200]>', 'https://www.triasse.com/laboratorium/parahita/': '<Response [200]>', 'https://www.triasse.com/laboratorium/kimia-farma/': '<Response [200]>', 'http://triasse.comtel:021-35760497': 'No Response/Timeout', 'https://www.triasse.com/paket/': '<Response [200]>', 'https://www.triasse.com/paket/skrining-kanker-prostat-pada-pria/': '<Response [200]>', 'http://corporate.triasse.com/': '<Response [200]>', '': 'No Response/Timeout', 'https://www.triasse.com/laboratorium/gunung-sahari/': '<Response [200]>', 'https://www.triasse.com/paket/skrining-diabetes-mellitus/': '<Response [200]>'}",triasse.com,0.0,APPROVED
333,Pt. Blooming Lotus Yoga,80.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.blooming-lotus-yoga.com/vidya/': '<Response [403]>', 'https://www.tripadvisor.com/Attraction_Review-g297701-d6599001-Reviews-Blooming_Lotus_Yoga-Ubud_Gianyar_Regency_Bali.html': '<Response [200]>', 'http://www.blooming-lotus-yoga.com/bliss-magazine': '<Response [403]>', 'https://www.blooming-lotus-yoga.com/bali-resort-facilities/': '<Response [403]>', '': 'No Response/Timeout', 'https://www.blooming-lotus-yoga.com/bliss/': '<Response [403]>', 'https://www.blooming-lotus-yoga.com/cdn-cgi/l/email-protection#fc9d98919592bc9e9093939195929bd1909388898fd185939b9dd29f9391': '<Response [200]>', 'https://www.blooming-lotus-yoga.com/seva/': '<Response [403]>', 'https://www.blooming-lotus-yoga.com/contact-us/': '<Response [403]>', 'https://www.blooming-lotus-yoga.com/retreat-villas/': '<Response [403]>'}",https://www.blooming-lotus-yoga.com,0.0,APPROVED
334,Bayyinah Quran Indonesia,100.0,0.0,1.0,1.0,1.0,0.0,0.0,66.66666666666666,0.0,No hyperlinks gathered,bayyinah.id,0.0,APPROVED
335,Gold Pigeon Sandals Indonesia,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.positivessl.com/': '<Response [200]>', 'https://www.gpsandal.com/cara-pemesanan-mobile': '<Response [200]>', 'https://www.gpsandal.com/technology/magnetic-snap-lock': '<Response [200]>', 'https://www.gpsandal.com/women/sandal-2/paket-valentine-livin-premier': '<Response [200]>', 'https://www.gpsandal.com/men/sepatu-sandal/outdoor-maximus-black-g0796m-10': '<Response [200]>', 'https://www.gpsandal.com/new-arrival/ultralite-elle-white-g0755w-10': '<Response [200]>', 'https://www.gpsandal.com/women/sandal-2': '<Response [200]>', 'https://www.gpsandal.com/men/sandal': '<Response [200]>', 'https://www.gpsandal.com/cara-pemesanan-pc': '<Response [200]>', 'https://www.gpsandal.com/women/sepatu-sandal-2': '<Response [200]>'}",gpsandal.com,0.0,APPROVED
336,Robert Brown,100.0,0.0,0.0,1.0,1.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,www.robertbrownsocks.com,0.0,APPROVED
337,Citra Sukses Abadi,100.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,https://blanjamandiri.com,0.0,APPROVED
338,CV. Mantap,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,No hyperlinks gathered,http://mantap.com,1.0,APPROVED
339,Parsley Bakery,100.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,https://blanjamandiri.com,0.0,APPROVED
340,Toko UD Pulung,100.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,https://blanjamandiri.com,0.0,APPROVED
341,Central Jaya Tehnik,100.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,https://blanjamandiri.com,0.0,APPROVED
342,Gardena Departement Store,10.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.doku.com/events': '<Response [200]>', 'https://www.doku.com/': '<Response [200]>', 'https://www.doku.com/sign-in': '<Response [200]>', 'https://www.doku.com/pricing': '<Response [200]>', 'https://www.doku.com/powering-business': '<Response [200]>', 'https://www.doku.com/privacy-policy': '<Response [200]>', 'https://doku.promo/': '<Response [200]>', '': 'No Response/Timeout', 'https://www.doku.com/contact-us': '<Response [200]>', 'https://www.doku.com/about-us': '<Response [200]>'}",http://doku.com,0.0,APPROVED
343,JVM Indonesia,100.0,0.0,0.0,1.0,1.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,https://jvmdeveloper.id/,0.0,APPROVED
344,Yayasan Green Sejahtera,11.111111111111109,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'': 'No Response/Timeout', 'https://greensejahterafoundation.com/shop/': '<Response [200]>', 'https://greensejahterafoundation.com/kontak-kami/': '<Response [200]>', 'https://greensejahterafoundation.com/product/donasi-kesehatan/': '<Response [200]>', 'https://greensejahterafoundation.com/cart/': '<Response [200]>', 'https://greensejahterafoundation.com/tnc/': '<Response [200]>', 'https://greensejahterafoundation.com/product/donasi-pendidikan/': '<Response [200]>', 'https://greensejahterafoundation.com/tentang-kami/': '<Response [200]>', 'https://greensejahterafoundation.com/': '<Response [200]>'}",https://greensejahterafoundation.com/,0.0,APPROVED
345,Tanah Air Foundation,14.285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"{'': 'No Response/Timeout', 'https://tanahairfoundation.id/?author=ibod': '<Response [200]>', 'https://tanahairfoundation.id/rekrutmen/': '<Response [200]>', 'https://tanahairfoundation.id/tentang-kami/': '<Response [200]>', 'https://tanahairfoundation.id/donasi/': '<Response [200]>', 'https://tanahairfoundation.id/': '<Response [200]>', 'https://tanahairfoundation.id/product/imah-sadaya-untuk-sitoko/': '<Response [200]>'}",http://tanahairfoundation.id,0.6666666666666666,APPROVED
346,Babo Babo Trading,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.worldshopdeluxe.com,1.0,APPROVED
347,Yayasan Dewan Inggris Indonesia,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,No hyperlinks gathered,https://ieltsregistration-staging.britishcouncil.org/test-chooser,1.0,APPROVED
348,CPD Social Commerce,0.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,50.0,"{'https://www.cpdcommerce.com/products/category/garnier/hair-color-2': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/nyx-professional-makeup/face-makeup': '<Response [200]>', 'https://www.cpdcommerce.com/products/loreal-foundation-true-match-g45-gold-honey': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/nyx-professional-makeup/eye-makeup': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/loreal-paris': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/nyx-professional-makeup/lip-makeup': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/maybelline-new-york/lip-makeup-2': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/nyx-professional-makeup': '<Response [200]>', 'https://www.cpdcommerce.com/products/loreal-foundation-true-match-g45-gold-honey?viewmode=quickview': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/loreal-paris/face-care-caring-2': '<Response [200]>'}",https://www.cpdcommerce.com/,0.0,APPROVED
349,Miss Katy,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,misskatyid.com,1.0,APPROVED
